Country,City,Confirmed,Recovered,Deaths,Latitude,Longtitude,Codes,Continent,Date
Montenegro,Gusinje Municipality,3,0,0,42.54808685,19.82338462440924,MNE,Europe,29-04-2020
Montenegro,Tivat Municipality,3,3,0,42.42015120000001,18.71982789464285,MNE,Europe,29-04-2020
Morocco,Casablanca-Settat,1086,0,43,33.2627128,-7.963902799999999,MAR,Africa,29-04-2020
Morocco,Marrakesh-Safi,917,0,42,31.6390337,-8.0043887,MAR,Africa,29-04-2020
Morocco,Tangier-Tétouan-Al Hoceima,544,0,17,35.202940999999996,-5.5510167,MAR,Africa,29-04-2020
Morocco,Fez-Meknès,534,0,24,33.8333136,-4.8556382000000005,MAR,Africa,29-04-2020
Morocco,Drâa-Tafilalet,522,0,4,31.183543199999995,-5.139543499999999,MAR,Africa,29-04-2020
Morocco,Rabat-Salé-Kénitra,309,0,11,33.920433200000005,-6.3676093,MAR,Africa,29-04-2020
Morocco,Oriental,175,0,8,33.320213800000005,-2.4238471,MAR,Africa,29-04-2020
Morocco,Béni Mellal-Khenifra,80,0,6,32.6407498,-6.207105,MAR,Africa,29-04-2020
Morocco,Souss-Massa,50,0,5,30.187721999999997,-8.6322498,MAR,Africa,29-04-2020
Morocco,Guelmim-Oued Noun,29,0,0,28.527370299999998,-10.031551499999999,MAR,Africa,29-04-2020
Morocco,Laâyoune-Sakia El Hamra,4,0,0,-12.9766773,26.7300936,MAR,Africa,29-04-2020
Morocco,Oued Ed-Dahab-Lagouira,2,0,0,23.6989172,-15.9310551,MAR,Africa,29-04-2020
Nigeria,Lagos,844,143,19,6.4550575,3.3941795,NGA,Africa,29-04-2020
Nigeria,Federal Capital Territory,158,36,3,8.831122800000003,7.172467299999999,NGA,Africa,29-04-2020
Nigeria,Kano,115,0,1,11.894838900000002,8.5364136,NGA,Africa,29-04-2020
Nigeria,Borno,53,0,2,12.1875392,13.308003400000002,NGA,Africa,29-04-2020
Nigeria,Ogun State,50,7,1,7.139575999999999,3.3450437999999996,NGA,Africa,29-04-2020
Nigeria,Gombe,46,0,0,10.38301,11.206567,NGA,Africa,29-04-2020
Nigeria,Osun,34,18,2,7.5484047000000025,4.4978307,NGA,Africa,29-04-2020
Nigeria,Edo,30,8,3,6.6076574999999975,5.972271299999999,NGA,Africa,29-04-2020
Nigeria,Katsina,30,0,2,12.5630825,7.6207062999999975,NGA,Africa,29-04-2020
Nigeria,Bauchi,29,6,0,10.6228284,10.0287754,NGA,Africa,29-04-2020
Nigeria,Oyo,21,9,2,8.215124900000001,3.5642897000000002,NGA,Africa,29-04-2020
Nigeria,Sokoto,19,0,3,13.0611195,5.3152203,NGA,Africa,29-04-2020
Nigeria,Kaduna,15,6,0,10.3825318,7.8533225999999985,NGA,Africa,29-04-2020
Nigeria,Akwa Ibom,12,9,1,4.9408638,7.841226700000001,NGA,Africa,29-04-2020
Nigeria,Kwara,11,2,0,8.8367891,4.6688487,NGA,Africa,29-04-2020
Nigeria,Ekiti,8,2,1,7.736891,5.2738325999999995,NGA,Africa,29-04-2020
Nigeria,Ondo,8,3,0,7.0209686,5.0567477,NGA,Africa,29-04-2020
Nigeria,Taraba,8,0,0,8.0141334,10.7376336,NGA,Africa,29-04-2020
Nigeria,Delta,7,2,2,5.5273061,6.1784167000000005,NGA,Africa,29-04-2020
Nigeria,Jigawa,7,0,0,12.325236199999999,9.5103296,NGA,Africa,29-04-2020
Nigeria,Rivers,7,2,2,4.8416027999999995,6.8604088,NGA,Africa,29-04-2020
Nigeria,Zamfara,4,0,0,12.0078998,6.4191432,NGA,Africa,29-04-2020
Nigeria,Enugu,3,2,0,6.5536094,7.4143061,NGA,Africa,29-04-2020
Nigeria,Abia,2,0,0,5.4540953000000005,7.5153070999999985,NGA,Africa,29-04-2020
Nigeria,Niger,2,0,0,9.932608300000002,5.651108799999999,NGA,Africa,29-04-2020
Nigeria,Adamawa,1,0,0,9.5129772,12.388188699999999,NGA,Africa,29-04-2020
Nigeria,Anambra,1,0,0,6.2183136,6.953184200000001,NGA,Africa,29-04-2020
Nigeria,Bayelsa,1,0,0,4.7629785999999985,6.028898000000001,NGA,Africa,29-04-2020
Nigeria,Benue,1,0,0,8.777287699999999,7.3505747,NGA,Africa,29-04-2020
Nigeria,Ebonyi,1,0,0,6.1996918,8.0348906,NGA,Africa,29-04-2020
Nigeria,Imo,1,0,0,5.5859456,7.0669651,NGA,Africa,29-04-2020
Nigeria,Kebbi,1,0,0,4.1074545,11.416757400000002,NGA,Africa,29-04-2020
Nigeria,Nasarawa,1,0,0,8.2382849,8.4387868,NGA,Africa,29-04-2020
Nigeria,Plateau,1,0,0,9.0583446,9.682628900000001,NGA,Africa,29-04-2020
Norway,Oslo,2250,0,0,59.913330099999996,10.7389701,NOR,Europe,29-04-2020
Norway,Viken,1905,0,0,59.9263265,9.904234519577857,NOR,Europe,29-04-2020
Norway,Vestland,758,0,0,60.929101100000004,6.107886941976156,NOR,Europe,29-04-2020
Norway,Innlandet,461,0,0,61.26810555,10.485458802304304,NOR,Europe,29-04-2020
Norway,Rogaland,411,0,0,58.93631375,5.805878643040238,NOR,Europe,29-04-2020
Norway,Trøndelag,402,0,0,63.87759235,10.195050547141092,NOR,Europe,29-04-2020
Norway,Agder,275,0,0,58.71944225,8.034963534558171,NOR,Europe,29-04-2020
Norway,Vestfold og Telemark,255,0,0,59.39626765,9.061898163187935,NOR,Europe,29-04-2020
Norway,Troms og Finnmark,223,0,0,69.86993469999999,21.827278548625912,NOR,Europe,29-04-2020
Norway,Møre og Romsdal,114,0,0,62.8452777,7.518194072637362,NOR,Europe,29-04-2020
Norway,Nordland,106,0,0,67.27564050000001,13.862360639913616,NOR,Europe,29-04-2020
Peru,Lima Region,20048,0,0,-4.594056,-81.26044940000001,PER,South America,29-04-2020
Peru,Callao Region,2933,0,0,-77.1095687739774,-12.0089367,PER,South America,29-04-2020
Peru,Lambayeque,1814,0,0,-6.3333330000000005,-80.0,PER,South America,29-04-2020
Peru,Piura,960,0,0,-5.0,-80.333333,PER,South America,29-04-2020
Peru,Loreto,881,0,0,-5.0,-75.0,PER,South America,29-04-2020
Peru,Ancash,598,0,0,-9.5,-77.75,PER,South America,29-04-2020
Peru,La Libertad,585,0,0,-8.0,-78.5,PER,South America,29-04-2020
Peru,Arequipa,501,0,0,-16.3988667,-71.53696070000002,PER,South America,29-04-2020
Peru,Ucayali,454,0,0,-9.0,-73.5,PER,South America,29-04-2020
Peru,Ica,353,0,0,-14.338610999999998,-75.648333,PER,South America,29-04-2020
Peru,Junin,331,0,0,-11.5,-75.0,PER,South America,29-04-2020
Peru,Tumbes,275,0,0,-3.833333,-80.5,PER,South America,29-04-2020
Peru,Cusco,202,0,0,-13.517088699999999,-71.97853559999999,PER,South America,29-04-2020
Peru,San Martin,178,0,0,-7.0,-76.833333,PER,South America,29-04-2020
Peru,Huanuco,168,0,0,-9.5,-75.833333,PER,South America,29-04-2020
Peru,Cajamarca,156,0,0,-6.25,-78.833333,PER,South America,29-04-2020
Peru,Amazonas,108,0,0,-5.0,-78.0,PER,South America,29-04-2020
Peru,Moquegua,100,0,0,-16.833333,-70.916667,PER,South America,29-04-2020
Peru,Madre de Dios,97,0,0,-12.0,-70.25,PER,South America,29-04-2020
Peru,Pasco,90,0,0,-10.5,-75.25,PER,South America,29-04-2020
Peru,Puno,88,0,0,-15.0,-70.0,PER,South America,29-04-2020
Peru,Tacna,77,0,0,-18.013869600000003,-70.2511597,PER,South America,29-04-2020
Peru,Ayacucho,72,0,0,-14.0,-74.0,PER,South America,29-04-2020
Peru,Apurimac,64,0,0,-14.0,-73.0,PER,South America,29-04-2020
Peru,Huancavelica,57,0,0,-13.0,-75.0,PER,South America,29-04-2020
Philippines,Metro Manila,5446,645,365,14.5736108,121.0329706,PHL,Asia,29-04-2020
Philippines,Calabarzon,1096,108,71,14.1638114,121.35366010781269,PHL,Asia,29-04-2020
Philippines,Central Visayas,533,20,9,10.264054,123.86939597334481,PHL,Asia,29-04-2020
Philippines,Central Luzon,363,24,28,15.390911849999998,120.68569951248944,PHL,Asia,29-04-2020
Philippines,Davao Region,129,71,18,6.610975,125.42986518727275,PHL,Asia,29-04-2020
Philippines,Western Visayas,69,15,9,10.67295935,122.72299087286852,PHL,Asia,29-04-2020
Philippines,Ilocos Region,61,17,11,17.201295899999998,120.47134539388077,PHL,Asia,29-04-2020
Philippines,Bicol,46,7,3,13.100588,123.52313310936306,PHL,Asia,29-04-2020
Philippines,Cordillera Administrative Region,44,17,1,17.36674735,121.06316012339529,PHL,Asia,29-04-2020
Philippines,Cagayan Valley,31,22,1,17.68069845,121.87547698030208,PHL,Asia,29-04-2020
Philippines,MIMAROPA,21,7,2,13.0152201,121.40641830505142,PHL,Asia,29-04-2020
Philippines,SOCCSKSARGEN,17,12,1,6.594075999999999,124.53813740467243,PHL,Asia,29-04-2020
Philippines,Eastern Visayas,14,2,1,11.32782725,124.99755612215378,PHL,Asia,29-04-2020
Philippines,Northern Mindanao,12,5,5,8.40488525,124.6871960669078,PHL,Asia,29-04-2020
Philippines,Zamboanga Peninsula,12,3,2,7.77301775,122.75600476636144,PHL,Asia,29-04-2020
Philippines,Autonomous Region in Muslim Mindanao,10,0,3,120.0284034624274,5.8506231,PHL,Asia,29-04-2020
Philippines,Caraga,3,0,0,9.2471392,125.85578188652231,PHL,Asia,29-04-2020
Portugal,Norte Region,14697,0,0,-1.6292632,-45.2368151,PRT,Europe,29-04-2020
Portugal,Lisboa Region,5593,0,0,-36.77937429999999,-73.10804005,PRT,Europe,29-04-2020
Portugal,"Centro Region, Portugal",3298,0,0,-8.671858750408639,41.1532183,PRT,Europe,29-04-2020
Portugal,Faro District,334,0,0,37.245424799999995,-8.150925273079235,PRT,Europe,29-04-2020
Portugal,Alentejo Region,201,0,0,38.0551003,-7.8605799,PRT,Europe,29-04-2020
Portugal,Azores,121,0,0,37.80852735000001,-25.473085286479588,PRT,Europe,29-04-2020
Portugal,Madeira,93,0,0,32.751748750000004,-16.981752048847362,PRT,Europe,29-04-2020
Romania,Suceava County,2695,0,105,47.53251675,25.818801387932247,ROU,Europe,29-04-2020
Romania,Bucharest,1222,0,31,44.4361414,26.1027202,ROU,Europe,29-04-2020
Romania,Arad County,541,0,25,46.175379299999996,21.3196342,ROU,Europe,29-04-2020
Romania,Hunedoara County,488,0,25,45.7958547,22.944483784106414,ROU,Europe,29-04-2020
Romania,Neamț County,451,0,10,46.99078285,26.48534958395309,ROU,Europe,29-04-2020
Romania,Timiș County,445,0,14,45.6890988,21.63046721597148,ROU,Europe,29-04-2020
Romania,Botoșani County,442,0,3,26.6573326,47.743378,ROU,Europe,29-04-2020
Romania,Bihor County,438,0,3,46.992055,22.190274243393226,ROU,Europe,29-04-2020
Romania,Brașov County,422,0,17,45.6523093,25.6102746,ROU,Europe,29-04-2020
Romania,Mureș County,412,0,31,46.60645805,24.62519263685235,ROU,Europe,29-04-2020
Romania,Galați,362,0,8,45.4338215,28.054939500000003,ROU,Europe,29-04-2020
Romania,Cluj County,315,0,4,46.769379,23.589954199999998,ROU,Europe,29-04-2020
Romania,Sibiu,270,0,9,45.7973912,24.1519202,ROU,Europe,29-04-2020
Romania,Ilfov County,252,0,0,44.501707399999994,26.24490765115929,ROU,Europe,29-04-2020
Romania,Vrancea County,251,0,3,45.78870885,26.8838029687553,ROU,Europe,29-04-2020
Romania,Iași County,237,0,6,47.161534100000004,27.5836142,ROU,Europe,29-04-2020
Romania,Constanța County,229,0,5,44.1767161,28.6507598,ROU,Europe,29-04-2020
Romania,Bacău County,183,0,8,46.42613415,26.71205400126924,ROU,Europe,29-04-2020
Romania,Covasna County,178,0,3,45.89667925000001,26.01018061174567,ROU,Europe,29-04-2020
Romania,Bistrița-Năsăud County,172,0,8,47.179565999999994,24.507248880720052,ROU,Europe,29-04-2020
Romania,Alba County,167,0,4,46.01592125000001,23.54685524706489,ROU,Europe,29-04-2020
Romania,Ialomița County,160,0,9,27.3617654,44.5614697,ROU,Europe,29-04-2020
Romania,Argeș County,134,0,0,44.99499355,24.84863244014989,ROU,Europe,29-04-2020
Romania,Giurgiu County,128,0,1,43.89586129999999,25.9658299,ROU,Europe,29-04-2020
Romania,Dolj County,100,0,2,44.2141283,23.66923490820313,ROU,Europe,29-04-2020
Romania,Dâmbovița County,96,0,2,44.92677275,25.483182109125252,ROU,Europe,29-04-2020
Romania,Teleorman County,95,0,2,44.06812915,25.18653177142434,ROU,Europe,29-04-2020
Romania,Vaslui County,92,0,2,46.496846999999995,27.803320995724807,ROU,Europe,29-04-2020
Romania,Caraș-Severin County,88,0,2,45.12689965,22.076779392786246,ROU,Europe,29-04-2020
Romania,Maramureș County,71,0,1,24.196416062199287,47.67234139999999,ROU,Europe,29-04-2020
Romania,Prahova,67,0,0,45.10875455,26.03762296377709,ROU,Europe,29-04-2020
Romania,Mehedinți County,58,0,3,44.623396899999996,22.647794782293982,ROU,Europe,29-04-2020
Romania,Satu Mare County,55,0,5,47.7891763,22.8725598,ROU,Europe,29-04-2020
Romania,Călărași County,48,0,0,44.31591585,27.13975742983912,ROU,Europe,29-04-2020
Romania,Tulcea County,44,0,0,45.177518,28.8016348,ROU,Europe,29-04-2020
Romania,Gorj County,39,0,1,45.12278,23.24073,ROU,Europe,29-04-2020
Romania,Sălaj,31,0,1,47.156214299999995,23.016859868606787,ROU,Europe,29-04-2020
Romania,Vâlcea County,25,0,0,45.0404536,24.15387190277293,ROU,Europe,29-04-2020
Romania,Brăila County,22,0,0,45.2716092,27.974293199999998,ROU,Europe,29-04-2020
Romania,Harghita County,21,0,1,46.6440949,25.62008089773712,ROU,Europe,29-04-2020
Romania,Buzău County,20,0,0,45.26925815,26.7748172789942,ROU,Europe,29-04-2020
South Korea,Daegu,6864,5974,170,35.8713,128.6018,KR,Asia,29-04-2020
South Korea,Gyeongsangbuk-do,1365,1104,52,36.5754,128.5058,KR,Asia,29-04-2020
South Korea,Gyeonggi-do,674,448,14,37.2752,127.0095,KR,Asia,29-04-2020
South Korea,Seoul,633,383,2,37.5666791,126.97829140000002,KR,Asia,29-04-2020
South Korea,South Chungcheong Province,142,123,0,36.6593,126.6729,KR,Asia,29-04-2020
South Korea,Busan,137,116,3,35.1799528,129.0752365,KR,Asia,29-04-2020
South Korea,Gyeongsangnam-do,117,91,0,35.2382,128.6925,KR,Asia,29-04-2020
South Korea,Incheon,93,55,0,37.455999999999996,126.7052,KR,Asia,29-04-2020
South Korea,Gangwon-do,53,32,2,37.885,127.7297,KR,Asia,29-04-2020
South Korea,Sejong City,52,35,0,36.4799999,127.289,KR,Asia,29-04-2020
South Korea,Daejeon,48,32,0,36.3496,127.3848,KR,Asia,29-04-2020
South Korea,Chungcheongbuk-do,46,40,0,36.6357,127.4915,KR,Asia,29-04-2020
South Korea,Ulsan,43,36,1,35.5391697,129.3119136,KR,Asia,29-04-2020
South Korea,Gwangju,32,25,0,35.159577500000005,126.85150890000001,KR,Asia,29-04-2020
South Korea,Jeollabuk-do,18,10,0,35.8198999,127.109,KR,Asia,29-04-2020
South Korea,Jeollanam-do,17,8,0,34.8159,126.4629,KR,Asia,29-04-2020
South Korea,Jeju-do,14,8,0,33.488773699999996,126.49870829999999,KR,Asia,29-04-2020
Spain,Community of Madrid,59784,35841,8048,40.524831899999995,-3.771562775451812,ESP,Europe,29-04-2020
Spain,Catalonia,48158,18319,4008,41.852309399999996,1.5745042999999999,ESP,Europe,29-04-2020
Spain,Castile and León,16589,6323,1710,41.8037172,-4.7471726,ESP,Europe,29-04-2020
Spain,Castile-La Mancha,15706,5306,2396,39.4177902,-2.6232332,ESP,Europe,29-04-2020
Spain,Basque Country,12564,9974,1255,42.9911816,-2.5543023,ESP,Europe,29-04-2020
Spain,Andalusia,11913,5039,1168,37.3399964,-4.5811614,ESP,Europe,29-04-2020
Spain,Valencian Community,10204,6423,1200,39.6819591,-0.7654406,ESP,Europe,29-04-2020
Spain,Galicia,9328,1841,412,42.61946,-7.863111999999999,ESP,Europe,29-04-2020
Spain,Aragon,5004,2081,755,41.3787291,-0.7639373,ESP,Europe,29-04-2020
Spain,Navarre,4759,1978,432,42.61254875,-1.8307876829915457,ESP,Europe,29-04-2020
Spain,La Rioja,3897,2064,326,42.3285528,-2.4674917,ESP,Europe,29-04-2020
Spain,Extremadura,2751,1733,433,39.17484260000001,-6.152989099999999,ESP,Europe,29-04-2020
Spain,Asturias,2255,700,261,43.2710878,-5.854145744587305,ESP,Europe,29-04-2020
Spain,Canary Islands,2187,1075,133,28.2935785,-16.621447121144122,ESP,Europe,29-04-2020
Spain,Cantabria,2115,1290,188,43.159566399999996,-4.0878382,ESP,Europe,29-04-2020
Spain,Balearic Islands,1870,1166,181,2.880430532640076,39.6134018,ESP,Europe,29-04-2020
Spain,Region of Murcia,1475,1113,130,37.9166355,-1.4779797,ESP,Europe,29-04-2020
Spain,Melilla,114,92,2,35.2918698,-2.9409026000000003,ESP,Europe,29-04-2020
Spain,Ceuta,100,110,4,35.888360999999996,-5.304138,ESP,Europe,29-04-2020
Sri Lanka,Colombo,155,0,0,6.9349969,79.8538463,LKA,Asia,29-04-2020
Sri Lanka,Kalutara,63,0,0,6.5835219,79.96125079999999,LKA,Asia,29-04-2020
Sri Lanka,Gampaha,47,0,0,7.0925595,79.9951396,LKA,Asia,29-04-2020
Sri Lanka,Puttalam,39,0,0,8.0301856,79.8286583,LKA,Asia,29-04-2020
Sri Lanka,Kurunegala,18,0,0,7.4870464000000005,80.364908,LKA,Asia,29-04-2020
Sri Lanka,Jaffna,16,0,0,9.665092999999999,80.00930290000002,LKA,Asia,29-04-2020
Sri Lanka,Kandy,12,0,0,7.2930922,80.6350768,LKA,Asia,29-04-2020
Sri Lanka,Kegalle,8,0,0,7.253200599999999,80.3454132,LKA,Asia,29-04-2020
Sri Lanka,Ratnapura,7,0,0,6.680369099999999,80.4022975,LKA,Asia,29-04-2020
Sri Lanka,Ampara,2,0,0,7.2911226,81.6723954,LKA,Asia,29-04-2020
Sri Lanka,Badulla,2,0,0,6.9898202000000005,81.0569425,LKA,Asia,29-04-2020
Sri Lanka,Matara,2,0,0,5.947822,80.54829190000002,LKA,Asia,29-04-2020
Sri Lanka,Vavuniya,2,0,0,8.7593517,80.5000778,LKA,Asia,29-04-2020
Sri Lanka,Batticaloa,1,0,0,7.7356027,81.69419559999999,LKA,Asia,29-04-2020
Sri Lanka,Galle,1,0,0,6.0328139000000025,80.214955,LKA,Asia,29-04-2020
Sweden,Stockholm County,7622,0,0,59.39015129999999,18.66427492013602,SWE,Europe,29-04-2020
Sweden,Västra Götaland County,2212,0,0,58.20302695,12.649730022427757,SWE,Europe,29-04-2020
Sweden,Östergötland County,1401,0,0,58.36782395,16.050427203885352,SWE,Europe,29-04-2020
Sweden,Södermanland County,1107,0,0,58.96382725,16.729934811622115,SWE,Europe,29-04-2020
Sweden,Örebro County,928,0,0,15.215118099999998,59.274728700000004,SWE,Europe,29-04-2020
Sweden,Uppsala County,914,0,0,60.1486,17.6249561013141,SWE,Europe,29-04-2020
Sweden,Västmanland County,723,0,0,59.696563899999994,16.18465359159597,SWE,Europe,29-04-2020
Sweden,Skåne County,713,0,0,55.84694095,13.635831212379534,SWE,Europe,29-04-2020
Sweden,Jonkoping County,712,0,0,57.535426,14.641181601671247,SWE,Europe,29-04-2020
Sweden,Dalarna County,697,0,0,61.06037785,14.215087316959055,SWE,Europe,29-04-2020
Sweden,Gavleborg County,534,0,0,61.26138005,16.69871011215217,SWE,Europe,29-04-2020
Sweden,Halland County,341,0,0,56.96045925,12.807325812324002,SWE,Europe,29-04-2020
Sweden,Västerbotten County,299,0,0,64.7196392,18.569708339695726,SWE,Europe,29-04-2020
Sweden,Jamtland County,288,0,0,63.34522220000001,14.124985984451182,SWE,Europe,29-04-2020
Sweden,Kronoberg County,270,0,0,56.80067805,14.411160995108744,SWE,Europe,29-04-2020
Sweden,Norrbotten County,243,0,0,66.9798719,20.000300813027625,SWE,Europe,29-04-2020
Sweden,Västernorrland County,220,0,0,63.05896925,18.105868264726514,SWE,Europe,29-04-2020
Sweden,Kalmar County,151,0,0,57.02784235,16.57526801061616,SWE,Europe,29-04-2020
Sweden,Varmland County,147,0,0,59.89054465,13.294924808070956,SWE,Europe,29-04-2020
Sweden,Blekinge County,64,0,0,56.12401225,15.402123955552616,SWE,Europe,29-04-2020
Sweden,Gotland County,35,0,0,57.678317299999996,18.638463586098844,SWE,Europe,29-04-2020
Switzerland,Vaud,5143,1,266,46.6356963,6.5320717,CHE,Europe,29-04-2020
Switzerland,Geneva,4733,1,178,46.2017559,6.1466014000000015,CHE,Europe,29-04-2020
Switzerland,Zurich,3754,11,90,47.3723941,8.5423328,CHE,Europe,29-04-2020
Switzerland,Ticino,3142,568,269,46.3356506,8.753706,CHE,Europe,29-04-2020
Switzerland,Valais,1825,0,75,46.230306299999995,7.6605757,CHE,Europe,29-04-2020
Switzerland,Canton of Bern,1708,0,55,46.9482713,7.4514512,CHE,Europe,29-04-2020
Switzerland,Aargau,1052,0,17,47.412396,8.1948321,CHE,Europe,29-04-2020
Switzerland,Fribourg,1029,0,49,46.678911600000006,7.1027113,CHE,Europe,29-04-2020
Switzerland,Basel City,936,0,33,47.5579097,7.5927728000000005,CHE,Europe,29-04-2020
Switzerland,Basel-Landschaft,816,0,22,47.509293799999995,7.658833299999999,CHE,Europe,29-04-2020
Switzerland,Grisons,794,0,35,46.6960615,9.6027351,CHE,Europe,29-04-2020
Switzerland,St. Gallen,753,0,17,47.4250593,9.376587800000001,CHE,Europe,29-04-2020
Switzerland,Neuchâtel,669,0,34,46.9895828,6.9292641,CHE,Europe,29-04-2020
Switzerland,Lucerne,667,0,9,47.0505452,8.3054682,CHE,Europe,29-04-2020
Switzerland,Solothurn,379,0,5,47.31874000000001,7.6698284,CHE,Europe,29-04-2020
Switzerland,Thurgau,359,0,8,47.5859649,9.1428769,CHE,Europe,29-04-2020
Switzerland,Uri,334,0,4,46.78644129999999,8.6420159,CHE,Europe,29-04-2020
Switzerland,Schwyz,287,0,10,47.0571976,8.7222073,CHE,Europe,29-04-2020
Switzerland,Canton of Zug,259,1,3,46.896312,9.428139999999999,CHE,Europe,29-04-2020
Switzerland,Glarus,199,0,2,46.9796562,9.108812,CHE,Europe,29-04-2020
Switzerland,Jura,196,0,2,47.35666989999999,7.1598893,CHE,Europe,29-04-2020
Switzerland,Nidwalden,108,0,0,46.942756,8.4119773,CHE,Europe,29-04-2020
Switzerland,Appenzell Ausserrhoden,88,0,3,47.3960076,9.370583900000002,CHE,Europe,29-04-2020
Switzerland,Obwalden,71,0,0,46.8613857,8.2067825,CHE,Europe,29-04-2020
Switzerland,Schaffhausen,71,0,1,47.6960491,8.634513,CHE,Europe,29-04-2020
Switzerland,Appenzell Innerrhoden,25,0,0,47.30072620000001,9.399152699999998,CHE,Europe,29-04-2020
Tunisia,Tunis,209,0,6,33.8439408,9.400138,TUN,Africa,29-04-2020
Tunisia,Kebili,98,0,0,33.33877015,8.703290964584628,TUN,Africa,29-04-2020
Tunisia,Ariana,95,0,5,36.96857350000001,10.121985506329509,TUN,Africa,29-04-2020
Tunisia,Ben Arous,93,0,4,36.7488603,10.22460082000001,TUN,Africa,29-04-2020
Tunisia,Medenine,87,0,3,32.981998700000005,11.287025364730832,TUN,Africa,29-04-2020
Tunisia,Sousse,82,0,5,35.828829,10.640525,TUN,Africa,29-04-2020
Tunisia,Gafsa,43,0,0,34.43367,8.79079875204918,TUN,Africa,29-04-2020
Tunisia,La Manouba,39,0,5,36.8115973,10.085763187193221,TUN,Africa,29-04-2020
Tunisia,Monastir,37,0,0,35.7398724,10.798839679614954,TUN,Africa,29-04-2020
Tunisia,Sfax,36,0,5,34.8433201,10.5178537,TUN,Africa,29-04-2020
Tunisia,Tataouine,35,0,1,31.731700899999996,9.770219749624275,TUN,Africa,29-04-2020
Tunisia,Bizerte,22,0,1,37.272090500000004,9.8708565,TUN,Africa,29-04-2020
Tunisia,Gabes,22,0,0,33.7765032,9.79306296557616,TUN,Africa,29-04-2020
Tunisia,Mahdia,16,0,1,35.48778925000001,10.962243331900263,TUN,Africa,29-04-2020
Tunisia,Nabeul,12,0,1,36.4823676,10.67071969788044,TUN,Africa,29-04-2020
Tunisia,Kasserine,8,0,0,35.1678191,8.8348097,TUN,Africa,29-04-2020
Tunisia,Kairouan,6,0,0,35.67101010000001,10.10062,TUN,Africa,29-04-2020
Tunisia,Kef,6,0,1,36.03576425,8.724938087611969,TUN,Africa,29-04-2020
Tunisia,Sidi Bou Zid,5,0,1,36.8632509,10.3042111,TUN,Africa,29-04-2020
Tunisia,Tozeur,5,0,0,33.913484999999994,8.111824071052634,TUN,Africa,29-04-2020
Tunisia,Zaghouan,4,0,0,36.41171955,10.201979784444637,TUN,Africa,29-04-2020
Tunisia,Beja,3,0,0,36.74623035000001,9.203232836920057,TUN,Africa,29-04-2020
Tunisia,Siliana,3,0,0,35.9715323,9.357712875636699,TUN,Africa,29-04-2020
Tunisia,Jendouba,1,0,0,36.67797255,8.752646965460535,TUN,Africa,29-04-2020
Ukraine,Chernivtsi Oblast,1489,97,36,48.3810791,26.1081673,UKR,Europe,29-04-2020
Ukraine,Kyiv city,1341,69,24,50.3876531,30.4713605,UKR,Europe,29-04-2020
Ukraine,Ivano-Frankivsk Oblast,821,72,50,48.7481718,24.520747699999998,UKR,Europe,29-04-2020
Ukraine,Ternopil Oblast,708,76,12,49.663000200000006,25.6167516,UKR,Europe,29-04-2020
Ukraine,Kyiv Oblast,643,70,15,50.178595,30.492488399999996,UKR,Europe,29-04-2020
Ukraine,Rivne Oblast,588,49,11,51.2074112,26.5208033,UKR,Europe,29-04-2020
Ukraine,Vinnytsia Oblast,412,101,3,48.8990315,28.516068,UKR,Europe,29-04-2020
Ukraine,Lviv Oblast,405,66,13,49.6512234,23.826694800000002,UKR,Europe,29-04-2020
Ukraine,Zakarpattia Oblast,403,43,9,48.2953664,23.4466092,UKR,Europe,29-04-2020
Ukraine,Kirovohrad Oblast,377,81,17,48.3725226,31.7834817,UKR,Europe,29-04-2020
Ukraine,Zhytomyr Oblast,357,18,8,50.9080532,28.386750399999997,UKR,Europe,29-04-2020
Ukraine,Dnipropetrovsk Oblast,323,17,3,48.662589000000004,34.9501715,UKR,Europe,29-04-2020
Ukraine,Cherkasy Oblast,282,60,8,49.146016499999995,31.2271744,UKR,Europe,29-04-2020
Ukraine,Volyn Oblast,271,55,6,51.5451167,24.6627893,UKR,Europe,29-04-2020
Ukraine,Odessa Oblast,261,13,3,46.1147226,29.956719300000003,UKR,Europe,29-04-2020
Ukraine,Kharkiv Oblast,237,19,4,49.82995820000001,36.37889570000001,UKR,Europe,29-04-2020
Ukraine,Zaporizhia Oblast,228,51,5,47.4165079,35.922969,UKR,Europe,29-04-2020
Ukraine,Poltava Oblast,188,20,6,49.8607809,33.749878700000004,UKR,Europe,29-04-2020
Ukraine,Mykolaiv Oblast,116,5,2,47.3886032,31.944233399999998,UKR,Europe,29-04-2020
Ukraine,Kherson Oblast,111,31,1,46.5421715,33.4079326,UKR,Europe,29-04-2020
Ukraine,Sumy Oblast,98,55,4,50.7696518,34.3289305,UKR,Europe,29-04-2020
Ukraine,Khmelnytskyi Oblast,81,18,5,49.268623999999996,27.063599800000002,UKR,Europe,29-04-2020
Ukraine,Donetsk Oblast,52,10,1,47.9212914,37.7809825,UKR,Europe,29-04-2020
Ukraine,Chernihiv Oblast,41,4,4,51.272593,31.7417235,UKR,Europe,29-04-2020
Ukraine,Luhansk Oblast,33,3,0,49.27245870000001,38.9150477,UKR,Europe,29-04-2020
United Kingdom,Greater London,18000,0,0,51.4893335,-0.14405508452768728,GBR,Europe,29-04-2020
